id	xlink_label	xlink_role	xlink_type	xml_lang	label
label_NotesTradeReceivables2ConsolidatedFinancialStatementsIFRSTextBlock_2	label_NotesTradeReceivables2ConsolidatedFinancialStatementsIFRSTextBlock_2	http://www.xbrl.org/2003/role/verboseLabel	resource	ja	注記事項－売上債権、連結財務諸表（IFRS） [テキストブロック]
label_NotesTradeAndOtherReceivables3ConsolidatedFinancialStatementsIFRSHeading	label_NotesTradeAndOtherReceivables3ConsolidatedFinancialStatementsIFRSHeading	http://www.xbrl.org/2003/role/label	resource	ja	注記事項－売掛金及びその他の債権
label_NotesTradeAndOtherReceivables3ConsolidatedFinancialStatementsIFRSHeading_2	label_NotesTradeAndOtherReceivables3ConsolidatedFinancialStatementsIFRSHeading_2	http://www.xbrl.org/2003/role/verboseLabel	resource	ja	注記事項－売掛金及びその他の債権、連結財務諸表（IFRS） [目次項目]
label_NotesTradeAndOtherReceivables3ConsolidatedFinancialStatementsIFRSTextBlock	label_NotesTradeAndOtherReceivables3ConsolidatedFinancialStatementsIFRSTextBlock	http://www.xbrl.org/2003/role/label	resource	ja	注記事項－売掛金及びその他の債権
label_NotesTradeAndOtherReceivables3ConsolidatedFinancialStatementsIFRSTextBlock_2	label_NotesTradeAndOtherReceivables3ConsolidatedFinancialStatementsIFRSTextBlock_2	http://www.xbrl.org/2003/role/verboseLabel	resource	ja	注記事項－売掛金及びその他の債権、連結財務諸表（IFRS） [テキストブロック]
label_NotesInventoriesConsolidatedFinancialStatementsIFRSHeading	label_NotesInventoriesConsolidatedFinancialStatementsIFRSHeading	http://www.xbrl.org/2003/role/label	resource	ja	注記事項－棚卸資産
label_NotesInventoriesConsolidatedFinancialStatementsIFRSHeading_2	label_NotesInventoriesConsolidatedFinancialStatementsIFRSHeading_2	http://www.xbrl.org/2003/role/verboseLabel	resource	ja	注記事項－棚卸資産、連結財務諸表（IFRS） [目次項目]
label_NotesInventoriesConsolidatedFinancialStatementsIFRSTextBlock	label_NotesInventoriesConsolidatedFinancialStatementsIFRSTextBlock	http://www.xbrl.org/2003/role/label	resource	ja	注記事項－棚卸資産
label_NotesInventoriesConsolidatedFinancialStatementsIFRSTextBlock_2	label_NotesInventoriesConsolidatedFinancialStatementsIFRSTextBlock_2	http://www.xbrl.org/2003/role/verboseLabel	resource	ja	注記事項－棚卸資産、連結財務諸表（IFRS） [テキストブロック]
label_NotesAssetsHeldForSaleConsolidatedFinancialStatementsIFRSHeading	label_NotesAssetsHeldForSaleConsolidatedFinancialStatementsIFRSHeading	http://www.xbrl.org/2003/role/label	resource	ja	注記事項－売却目的で保有する資産
label_NotesAssetsHeldForSaleConsolidatedFinancialStatementsIFRSHeading_2	label_NotesAssetsHeldForSaleConsolidatedFinancialStatementsIFRSHeading_2	http://www.xbrl.org/2003/role/verboseLabel	resource	ja	注記事項－売却目的で保有する資産、連結財務諸表（IFRS） [目次項目]
label_NotesAssetsHeldForSaleConsolidatedFinancialStatementsIFRSTextBlock	label_NotesAssetsHeldForSaleConsolidatedFinancialStatementsIFRSTextBlock	http://www.xbrl.org/2003/role/label	resource	ja	注記事項－売却目的で保有する資産
label_NotesAssetsHeldForSaleConsolidatedFinancialStatementsIFRSTextBlock_2	label_NotesAssetsHeldForSaleConsolidatedFinancialStatementsIFRSTextBlock_2	http://www.xbrl.org/2003/role/verboseLabel	resource	ja	注記事項－売却目的で保有する資産、連結財務諸表（IFRS） [テキストブロック]
label_NotesPropertyPlantAndEquipmentConsolidatedFinancialStatementsIFRSHeading	label_NotesPropertyPlantAndEquipmentConsolidatedFinancialStatementsIFRSHeading	http://www.xbrl.org/2003/role/label	resource	ja	注記事項－有形固定資産
label_NotesPropertyPlantAndEquipmentConsolidatedFinancialStatementsIFRSHeading_2	label_NotesPropertyPlantAndEquipmentConsolidatedFinancialStatementsIFRSHeading_2	http://www.xbrl.org/2003/role/verboseLabel	resource	ja	注記事項－有形固定資産、連結財務諸表（IFRS） [目次項目]
label_NotesPropertyPlantAndEquipmentConsolidatedFinancialStatementsIFRSTextBlock	label_NotesPropertyPlantAndEquipmentConsolidatedFinancialStatementsIFRSTextBlock	http://www.xbrl.org/2003/role/label	resource	ja	注記事項－有形固定資産
label_NotesPropertyPlantAndEquipmentConsolidatedFinancialStatementsIFRSTextBlock_2	label_NotesPropertyPlantAndEquipmentConsolidatedFinancialStatementsIFRSTextBlock_2	http://www.xbrl.org/2003/role/verboseLabel	resource	ja	注記事項－有形固定資産、連結財務諸表（IFRS） [テキストブロック]
label_NotesGoodwillAndIntangibleAssetsConsolidatedFinancialStatementsIFRSHeading	label_NotesGoodwillAndIntangibleAssetsConsolidatedFinancialStatementsIFRSHeading	http://www.xbrl.org/2003/role/label	resource	ja	注記事項－のれん及び無形資産
label_NotesGoodwillAndIntangibleAssetsConsolidatedFinancialStatementsIFRSHeading_2	label_NotesGoodwillAndIntangibleAssetsConsolidatedFinancialStatementsIFRSHeading_2	http://www.xbrl.org/2003/role/verboseLabel	resource	ja	注記事項－のれん及び無形資産、連結財務諸表（IFRS） [目次項目]
label_NotesGoodwillAndIntangibleAssetsConsolidatedFinancialStatementsIFRSTextBlock	label_NotesGoodwillAndIntangibleAssetsConsolidatedFinancialStatementsIFRSTextBlock	http://www.xbrl.org/2003/role/label	resource	ja	注記事項－のれん及び無形資産
label_NotesGoodwillAndIntangibleAssetsConsolidatedFinancialStatementsIFRSTextBlock_2	label_NotesGoodwillAndIntangibleAssetsConsolidatedFinancialStatementsIFRSTextBlock_2	http://www.xbrl.org/2003/role/verboseLabel	resource	ja	注記事項－のれん及び無形資産、連結財務諸表（IFRS） [テキストブロック]
label_NotesGoodwillConsolidatedFinancialStatementsIFRSHeading	label_NotesGoodwillConsolidatedFinancialStatementsIFRSHeading	http://www.xbrl.org/2003/role/label	resource	ja	注記事項－のれん
label_NotesGoodwillConsolidatedFinancialStatementsIFRSHeading_2	label_NotesGoodwillConsolidatedFinancialStatementsIFRSHeading_2	http://www.xbrl.org/2003/role/verboseLabel	resource	ja	注記事項－のれん、連結財務諸表（IFRS） [目次項目]
label_NotesGoodwillConsolidatedFinancialStatementsIFRSTextBlock	label_NotesGoodwillConsolidatedFinancialStatementsIFRSTextBlock	http://www.xbrl.org/2003/role/label	resource	ja	注記事項－のれん
label_NotesGoodwillConsolidatedFinancialStatementsIFRSTextBlock_2	label_NotesGoodwillConsolidatedFinancialStatementsIFRSTextBlock_2	http://www.xbrl.org/2003/role/verboseLabel	resource	ja	注記事項－のれん、連結財務諸表（IFRS） [テキストブロック]
label_NotesIntangibleAssetsConsolidatedFinancialStatementsIFRSHeading	label_NotesIntangibleAssetsConsolidatedFinancialStatementsIFRSHeading	http://www.xbrl.org/2003/role/label	resource	ja	注記事項－無形資産
label_NotesIntangibleAssetsConsolidatedFinancialStatementsIFRSHeading_2	label_NotesIntangibleAssetsConsolidatedFinancialStatementsIFRSHeading_2	http://www.xbrl.org/2003/role/verboseLabel	resource	ja	注記事項－無形資産、連結財務諸表（IFRS） [目次項目]
label_NotesIntangibleAssetsConsolidatedFinancialStatementsIFRSTextBlock	label_NotesIntangibleAssetsConsolidatedFinancialStatementsIFRSTextBlock	http://www.xbrl.org/2003/role/label	resource	ja	注記事項－無形資産
label_NotesIntangibleAssetsConsolidatedFinancialStatementsIFRSTextBlock_2	label_NotesIntangibleAssetsConsolidatedFinancialStatementsIFRSTextBlock_2	http://www.xbrl.org/2003/role/verboseLabel	resource	ja	注記事項－無形資産、連結財務諸表（IFRS） [テキストブロック]
label_NotesImpairmentLossesConsolidatedFinancialStatementsIFRSHeading	label_NotesImpairmentLossesConsolidatedFinancialStatementsIFRSHeading	http://www.xbrl.org/2003/role/label	resource	ja	注記事項－減損損失
label_NotesImpairmentLossesConsolidatedFinancialStatementsIFRSHeading_2	label_NotesImpairmentLossesConsolidatedFinancialStatementsIFRSHeading_2	http://www.xbrl.org/2003/role/verboseLabel	resource	ja	注記事項－減損損失、連結財務諸表（IFRS） [目次項目]
label_NotesImpairmentLossesConsolidatedFinancialStatementsIFRSTextBlock	label_NotesImpairmentLossesConsolidatedFinancialStatementsIFRSTextBlock	http://www.xbrl.org/2003/role/label	resource	ja	注記事項－減損損失
label_NotesImpairmentLossesConsolidatedFinancialStatementsIFRSTextBlock_2	label_NotesImpairmentLossesConsolidatedFinancialStatementsIFRSTextBlock_2	http://www.xbrl.org/2003/role/verboseLabel	resource	ja	注記事項－減損損失、連結財務諸表（IFRS） [テキストブロック]
label_NotesInvestmentPropertyConsolidatedFinancialStatementsIFRSHeading	label_NotesInvestmentPropertyConsolidatedFinancialStatementsIFRSHeading	http://www.xbrl.org/2003/role/label	resource	ja	注記事項－投資不動産
label_NotesInvestmentPropertyConsolidatedFinancialStatementsIFRSHeading_2	label_NotesInvestmentPropertyConsolidatedFinancialStatementsIFRSHeading_2	http://www.xbrl.org/2003/role/verboseLabel	resource	ja	注記事項－投資不動産、連結財務諸表（IFRS） [目次項目]
label_NotesInvestmentPropertyConsolidatedFinancialStatementsIFRSTextBlock	label_NotesInvestmentPropertyConsolidatedFinancialStatementsIFRSTextBlock	http://www.xbrl.org/2003/role/label	resource	ja	注記事項－投資不動産
label_NotesInvestmentPropertyConsolidatedFinancialStatementsIFRSTextBlock_2	label_NotesInvestmentPropertyConsolidatedFinancialStatementsIFRSTextBlock_2	http://www.xbrl.org/2003/role/verboseLabel	resource	ja	注記事項－投資不動産、連結財務諸表（IFRS） [テキストブロック]
label_NotesInvestmentsAccountedForUsingEquityMethodConsolidatedFinancialStatementsIFRSHeading	label_NotesInvestmentsAccountedForUsingEquityMethodConsolidatedFinancialStatementsIFRSHeading	http://www.xbrl.org/2003/role/label	resource	ja	注記事項－持分法で会計処理されている投資
label_NotesInvestmentsAccountedForUsingEquityMethodConsolidatedFinancialStatementsIFRSHeading_2	label_NotesInvestmentsAccountedForUsingEquityMethodConsolidatedFinancialStatementsIFRSHeading_2	http://www.xbrl.org/2003/role/verboseLabel	resource	ja	注記事項－持分法で会計処理されている投資、連結財務諸表（IFRS） [目次項目]
label_NotesInvestmentsAccountedForUsingEquityMethodConsolidatedFinancialStatementsIFRSTextBlock	label_NotesInvestmentsAccountedForUsingEquityMethodConsolidatedFinancialStatementsIFRSTextBlock	http://www.xbrl.org/2003/role/label	resource	ja	注記事項－持分法で会計処理されている投資
label_NotesInvestmentsAccountedForUsingEquityMethodConsolidatedFinancialStatementsIFRSTextBlock_2	label_NotesInvestmentsAccountedForUsingEquityMethodConsolidatedFinancialStatementsIFRSTextBlock_2	http://www.xbrl.org/2003/role/verboseLabel	resource	ja	注記事項－持分法で会計処理されている投資、連結財務諸表（IFRS） [テキストブロック]
label_NotesBiologicalAssetsConsolidatedFinancialStatementsIFRSHeading	label_NotesBiologicalAssetsConsolidatedFinancialStatementsIFRSHeading	http://www.xbrl.org/2003/role/label	resource	ja	注記事項－生物資産
label_NotesBiologicalAssetsConsolidatedFinancialStatementsIFRSHeading_2	label_NotesBiologicalAssetsConsolidatedFinancialStatementsIFRSHeading_2	http://www.xbrl.org/2003/role/verboseLabel	resource	ja	注記事項－生物資産、連結財務諸表（IFRS） [目次項目]
label_NotesBiologicalAssetsConsolidatedFinancialStatementsIFRSTextBlock	label_NotesBiologicalAssetsConsolidatedFinancialStatementsIFRSTextBlock	http://www.xbrl.org/2003/role/label	resource	ja	注記事項－生物資産
label_NotesBiologicalAssetsConsolidatedFinancialStatementsIFRSTextBlock_2	label_NotesBiologicalAssetsConsolidatedFinancialStatementsIFRSTextBlock_2	http://www.xbrl.org/2003/role/verboseLabel	resource	ja	注記事項－生物資産、連結財務諸表（IFRS） [テキストブロック]
label_NotesExplorationForAndEvaluationOfMineralResourcesConsolidatedFinancialStatementsIFRSHeading	label_NotesExplorationForAndEvaluationOfMineralResourcesConsolidatedFinancialStatementsIFRSHeading	http://www.xbrl.org/2003/role/label	resource	ja	注記事項－鉱物資源の探査及び評価
label_NotesExplorationForAndEvaluationOfMineralResourcesConsolidatedFinancialStatementsIFRSHeading_2	label_NotesExplorationForAndEvaluationOfMineralResourcesConsolidatedFinancialStatementsIFRSHeading_2	http://www.xbrl.org/2003/role/verboseLabel	resource	ja	注記事項－鉱物資源の探査及び評価、連結財務諸表（IFRS） [目次項目]
label_NotesExplorationForAndEvaluationOfMineralResourcesConsolidatedFinancialStatementsIFRSTextBlock	label_NotesExplorationForAndEvaluationOfMineralResourcesConsolidatedFinancialStatementsIFRSTextBlock	http://www.xbrl.org/2003/role/label	resource	ja	注記事項－鉱物資源の探査及び評価
label_NotesExplorationForAndEvaluationOfMineralResourcesConsolidatedFinancialStatementsIFRSTextBlock_2	label_NotesExplorationForAndEvaluationOfMineralResourcesConsolidatedFinancialStatementsIFRSTextBlock_2	http://www.xbrl.org/2003/role/verboseLabel	resource	ja	注記事項－鉱物資源の探査及び評価、連結財務諸表（IFRS） [テキストブロック]
label_NotesOtherInvestmentsConsolidatedFinancialStatementsIFRSHeading	label_NotesOtherInvestmentsConsolidatedFinancialStatementsIFRSHeading	http://www.xbrl.org/2003/role/label	resource	ja	注記事項－その他の投資
label_NotesOtherInvestmentsConsolidatedFinancialStatementsIFRSHeading_2	label_NotesOtherInvestmentsConsolidatedFinancialStatementsIFRSHeading_2	http://www.xbrl.org/2003/role/verboseLabel	resource	ja	注記事項－その他の投資、連結財務諸表（IFRS） [目次項目]
label_NotesOtherInvestmentsConsolidatedFinancialStatementsIFRSTextBlock	label_NotesOtherInvestmentsConsolidatedFinancialStatementsIFRSTextBlock	http://www.xbrl.org/2003/role/label	resource	ja	注記事項－その他の投資
label_NotesOtherInvestmentsConsolidatedFinancialStatementsIFRSTextBlock_2	label_NotesOtherInvestmentsConsolidatedFinancialStatementsIFRSTextBlock_2	http://www.xbrl.org/2003/role/verboseLabel	resource	ja	注記事項－その他の投資、連結財務諸表（IFRS） [テキストブロック]
label_NotesOtherFinancialAssetsAndOtherFinancialLiabilitiesConsolidatedFinancialStatementsIFRSHeading	label_NotesOtherFinancialAssetsAndOtherFinancialLiabilitiesConsolidatedFinancialStatementsIFRSHeading	http://www.xbrl.org/2003/role/label	resource	ja	注記事項－その他の金融資産及びその他の金融負債
label_NotesOtherFinancialAssetsAndOtherFinancialLiabilitiesConsolidatedFinancialStatementsIFRSHeading_2	label_NotesOtherFinancialAssetsAndOtherFinancialLiabilitiesConsolidatedFinancialStatementsIFRSHeading_2	http://www.xbrl.org/2003/role/verboseLabel	resource	ja	注記事項－その他の金融資産及びその他の金融負債、連結財務諸表（IFRS） [目次項目]
label_NotesOtherFinancialAssetsAndOtherFinancialLiabilitiesConsolidatedFinancialStatementsIFRSTextBlock	label_NotesOtherFinancialAssetsAndOtherFinancialLiabilitiesConsolidatedFinancialStatementsIFRSTextBlock	http://www.xbrl.org/2003/role/label	resource	ja	注記事項－その他の金融資産及びその他の金融負債
label_NotesOtherFinancialAssetsAndOtherFinancialLiabilitiesConsolidatedFinancialStatementsIFRSTextBlock_2	label_NotesOtherFinancialAssetsAndOtherFinancialLiabilitiesConsolidatedFinancialStatementsIFRSTextBlock_2	http://www.xbrl.org/2003/role/verboseLabel	resource	ja	注記事項－その他の金融資産及びその他の金融負債、連結財務諸表（IFRS） [テキストブロック]
label_NotesOtherFinancialAssetsConsolidatedFinancialStatementsIFRSHeading	label_NotesOtherFinancialAssetsConsolidatedFinancialStatementsIFRSHeading	http://www.xbrl.org/2003/role/label	resource	ja	注記事項－その他の金融資産
label_NotesOtherFinancialAssetsConsolidatedFinancialStatementsIFRSHeading_2	label_NotesOtherFinancialAssetsConsolidatedFinancialStatementsIFRSHeading_2	http://www.xbrl.org/2003/role/verboseLabel	resource	ja	注記事項－その他の金融資産、連結財務諸表（IFRS） [目次項目]
label_NotesOtherFinancialAssetsConsolidatedFinancialStatementsIFRSTextBlock	label_NotesOtherFinancialAssetsConsolidatedFinancialStatementsIFRSTextBlock	http://www.xbrl.org/2003/role/label	resource	ja	注記事項－その他の金融資産
